text,label
"Mais c'est insensé ! Mais il fait beau, maintenant ! Mais c'est invraisemblable !",-1
On sera bientôt à Puerto Vallarta. Vous devez reprendre une enquête.,1
"Hé, les gars ! Alors, c'est quoi le programme ?",0
Nous ne sommes pas venus nous battre pour eux !,1
"Mais je le lui donne pour rien. Un chien comme lui, pour rien.",-1
Y a l'patron qui est en train de s'engueuler à propos de son frère.,-1
C'est une mutinerie. Il n'y a que deux camps possibles.,0
Je me plaindrai à la mairie si vous ne faites pas le nécessaire pour y remédier !,-1
ll nous faut un échantillon physique de la personne. . .,0
C'est ... ça n'est point la peine de pousser des criements dans la petite boîte !,-1
"contre une chance, rien qu'une, de revenir ici et de dire à vos ennemis",0
Parce que pour votre premier rendez-vous tu l'as emmenée marcher sous la pluie.,0
"Je ne sais pas qui c'est, mais ... probablement un ennemi de la famille.",-1
"On en veut la moitié, et encore, on est généreux.",1
"Tu dois repartir avec lui avant minuit. Sinon, il nous faudra attendre 33 ans.",-1
Il va le payer le mois prochain à Atlantic City.,0
"Je répète, j'ai un demi et un perroquet, c'est pour vous ? OK !",0
"Attention où tu marches, sinon tu ne rentres pas en voiture.",-1
ne dis à personne à la maison que je suis là.,0
Voilà ce qu'il dit ici: "Ce livre est la propriété du Prince de sang mêlé. ",0
"Je veux dire, avec la police. Il y a des types comme ça.",0
"""Le locataire doit libérer les lieux en raison des loyers impayés.""",-1
"Nous avons passé des vaccins, quand nous sommes allés sur l'île de Wight.",0
Y a point de pourrissement qui résiste ... avec la pâte à dent !,-1
Je suis n en lrlande et on a dmnag ici quand j'tais ado.,0
Allez-vous poster des photos pendant que vous êtes ici ?,-1
Qu'est-ce qu'il t'arrive ? Tu as la danse de Saint-Guy ?,-1
Je dis ça au hasard. ça peut être dû à des centaines d'autres choses.,0
On ira au château demain matin. Quant aux oubliettes c'est  une légende.,0
Un con a fait le coup de l'alerte à la bombe.,-1
"ça m'a fait me demander, y en a-t-il de magie tu n'as pas le droit de nous apprendre?",-1
"C'était sur ton lit, la boîte. Je pensais juste que j'allais en essayer un.",0
"Quand j'avais ton âge, l'histoire était de loin ma matière favorite,",1
Je n'ai pas d'ordre à recevoir d'un Dieu pareil. Je vaux mieux que ça.,-1
"Si moi j'ai envie de croire que Maybelle est une étoile dans le ciel,",0
"Si vous les aviez pas insultés, on serait pas dans cette cave pourrie !",-1
Et ça ? Est-ce votre château ? Sont-ce vos sujets ?,0
"Je comprends maintenant la douleur que t'a causée ma disparition,",-1
"Il dit que si jamais maman a besoin de lui, elle peut le joindre...",0
"Croire qu'un homme se fatigue de parler de lui, c'est être un peu naïve.",-1
"Si c'est un problème de me voir ce soir, ne vous sentez pas obligée.",-1
Suivre quelqu'un qui a besoin de tout le monde mais personne de précis ?,0
"Ce que tu as fait ? Tu as détruit nos vies, petit con !",-1
"Ne touchez pas à cela, sauf en les emballages. Comprenez vous?",-1
Vous avez peut-être raison. Je vais en prendre une autre.,1
ça t'arrive de te promener sur la 14e avec un dénommé Kelvin ?,0
"Selon la police, Chris l'avait abandonnée de son plein gré",0
c'est que je ne lui ai parlé de Robert que des années plus tard.,0
"On va se faire disputer ! Mais arrête, hé ! Ils vont appeler les poulets pour tapage nocturne !",-1
"Selon toi, c'est ce qu'on doit faire avec moi ? Me faire honneur ?",-1
qu'on se voile la face dans le combat contre le mal.,-1
Il y a un coin où on peut causer ?,0
"Tu caches bien ton jeu, pas vrai ? D'où tu sors ces fleurs ?",-1
"C'est lui ? Je ne veux pas le voir ! Mais non, c'est le docteur.",0
Il vous faut au moins 16 porcs pour finir le boulot en une fois.,0
On envoie mon bateau dans l'est dans une semaine. Je dois le mettre  l'eau.,0
ça dépend de tous les termes de l'équation. Combien il y en a ?,0
ça fait six mois ! Je m'en fiche. Faut l'enlever.,0
Il semblait avoir pris la mort de sa mère un peu à la légère.,-1
et les empêcher de s'écraser sur la vitre de ta terranda.,0
sur le paillasson de M. Limoges. Et j'avais ma crotte dans la main.,-1
"Dès que quelqu'un a un pépin, faut que tu en fasses une sainte.",0
Quel genre de sport pratique-t-il? Tous les sports où il y a un ballon.,0
Tu peux te pousser un peu ? C'était ma corne.,0
Qu'est-ce que tu veux que je fasse ? Tu veux que je monte...,0
"J'ai essayé de faire le chef, mais ils ont donné ça à Andy Sung.",0
"Je ne suis pas sûr, mais je pense qu'il y a certains préjugés multiculturels.",-1
Non. Je l'ai donné pour soulager les souffrances des enfants.,1
"Parce que demain, je crois que je vais devoir te montrer comment ça marche.",0
On remplaçait de lourdes caisses en bois par des cartons légers.,0
"On va vous mettre de côté, M. Hinckle, à votre place.",-1
"Shmuel, je suis vraiment désolé pour ce que j'ai fait. On est encore amis, hein?",-1
"Je suis de là-bas, mais j'ai travaillé dur, et regardez où j'en suis maintenant.",0
On a dû payer l'opération et les indemnités pour le gars.,-1
Je vois ici que nous sommes le contact de Michael en cas d'urgence médicale.,0
Il ne veut pas payer. Il boit des bières et mange des frites.,0
"Sean dit que les sportifs pros utilisent des futons, faute de lits assez grands,",0
J'ai parlé au Coach Cotton. Il m'a dit que les notes de Michael permettaient,0
Et peut-être même prier pour que ceux qui vous disent quoi faire en aient aussi.,0
"Ah, oui ? Et quand tu cries ton nom quand on fait l'amour,",0
"On descend personne ici, c'est moi qui vous le dis.",-1
"Ne vous inquiétez pas, je vais les semer. Je vais les semer, je vous dis.",1
"Si je suis contre ces valeurs, pourquoi je base encore ma vie là-dessus ?",-1
C'est pour ça que j'ai passé l'après-midi à astiquer l'argenterie.,0
Je sais que tu nous as désignés comme contact médical de Michael à I'école.,0
"Peu importe où j'étais, ce gosse me trouvait et venait prendre soin de moi.",1
"Hein, vous êtes sûr que ça va? On ne peut mieux.",-1
"Si tu le prends à I'extérieur ou par la protection, comme tu as fait,",0
"Oh, oui, il a réussi, d'accord. Et pas une seule fois.",1
"Oompa-Loompa, que voici, est ton arrière. Quand tu le regardes, tu penses à SJ",0
"Tu sais, des mots : ""bla-bla..."" Tu sais faire ça ?",-1
"C'est pas une raison pour renier votre famille, mon vieux.",-1
"Qu'est-ce qui vous est arrivé ? J'ai sauvé la situation,",1
Et tu risques de gâcher tous les autres films que tu as fait.,-1
"Je sais qu'il y a les Lions, les Tigres, qu'il y a les Ours.",0
"Quand elle trouve un cadavre, la police veut savoir depuis quand il est mort.",-1
Vous n'êtes une victime que si vous choisissez d'en être une.,-1
"Vous êtes relous. Speedez, je reprends le taf dans 10 minutes.",-1
Vous voyez le numéro 74? Eh bien c'est mon fils.,0
"Phil, je te paie pour que tu t'inquiètes à ma place.",-1
"T'y as jamais cru. T'imaginais pas que c'était un rêve,",-1
C'est en partant de là que M. Meyer a mis sur pied une théorie,0
... dans la cause de la catastrophe du Millennium Bridge.,0
Le vol sera tranquille. Le ciel est dégagé jusqu'à San Francisco.,1
Et je serai sur une croix ct de la vtre.,0
J'ai cru que c'était une bête. J'ai pris peur. J'ai accéléré.,-1
"Je ne crois pas que mon père entrera, mais on ne sait jamais.",-1
Vous avez posé beaucoup de questions. Je veux juste aller au fond des choses.,0
"ce qui veut dire que tu devras être très sérieux pour tes études, d'accord?",0
Alors ma petite fille ne se sent jamais seule ou cloûtrée?,0
-Je ne crois plus aux fées. -Tu as tort. J'y crois.,-1
M. Harker pense que vos jours sont en grand danger.,1
La crème que je mets la nuit ? Dans quelle position je dors ?,0
"Si tu ne respectes pas les règles, tu es coupable.",-1
Qu'est ce qui est arrivé à ton visage? Plus tard.,0
Mais qu'est ce qu'il dit le Code ? Le Code est formel. Absolument !,1
"C'est le domaine de Nihal, les bonnes œuvres. On l'appelle ?",0
"Qu'est-ce qui se passe, Michel ? Il vous fait peur ? Voulez-vous que j'y aille ?",-1
"Il était très sympathique. Il avait un grand et un bel appartement comme vous, qui a été mis en liquidation judiciaire... Bon...",1
"Excusez-nous d'avoir emprunté votre véhicule, surtout à un moment aussi propice.",1
Parce que je pensais tout ce que j'ai dit hier soir. Rien n'a changé.,0
Qu'est-ce que tu racontes ? Il n'y a pas de système.,-1
Ils vont conclure un marché et on rentrera chez nous.,0
"Je te rends ça, je te jure. Ouais, t'as besoin de combien ?",-1
"Alors que vous gardez un enfant? Juste un fond de coupe, je vous jure...",0
Les artistes ont toujours du mal  parler de leur travail.,1
L'homme aux 500 chapeaux vécut dans le royaume de Didd...,0
Rappelle-tu ce que le gars que nous avons interviewé a dit?,0
Qui aurait pensé qu'on aurait un fils Noir avant de connaître une démocrate?,-1
"Ils se sont souvenus de la date La fête de ma mère ce soir,",0
ça va. Ce n'est rien. Il n'y a plus de méchants.,1
Je vais me farcir le trajet pour chercher ton chapeau ?,-1
"Selon la caissière de la banque, Barbara Patake, c'est le manteau de John Dillinger",0
Qu'est-ce qui ne va pas? Est-ce que tu vas bien?,-1
Comment ça ? Il y a eu des indélicatesses de commises et nous allons trouver les coupables.,-1
"ll y a une foire à la chair à Barn Creek, ils traquent les clandestins.",0
"Je dis, la mienne je l'ai eue la semaine dernière.",0
Elle voulait savoir si j'avais été la cause de votre dispute,0
"Si tu me vires, c'est comme si tu ne m'avais pas ouvert !",-1
"Je veux que tu quittes cet endroit immédiatement, tu m'entends, à la seconde ! Comment ?",-1
Seul le pénitencier d'Etat de Michigan City peut garantir que Dillinger ne s'évadera pas.,-1
"Je prends en compte que c'est une femme, et qu'elle craint une possible évasion.",-1
Au Seigneur des Ténèbres. Je sais que je serai mort bien avant de lire ceci ...,-1
"Pour ceux qui ne savent pas, Marcus ' oncle a inventé la potion de Wolfsbane.",1
"Ecoute, je sais que tu es très occupée, et que c'est la raison pour laquelle nous sommes à New York...",0
"Hé, les gars ! C'est Rémi, là ! Ah ouais, c'est Rémi !",0
que la Fée est née du défaut humain de désirer ce qui n'est pas. . .,0
"L'histoire de la magie est à l'étage, mesdames, pas en bas.",-1
"Je me suis laissé dire que vous n’aimiez pas les souris,",-1
"Meurt comme tu as vécu, vite. C'est une belle fin. traîne pas en longueur.",1
On a dû fabriquer les comptes de AEY sur trois ans en arrière.,0
"""Simple Song number 3"" Et quel est le nom du compositeur?",0
Qu'est-ce que ça fait si le chien voit un microphone à perche ?,0
"Non, mais je vais y penser. Ah ! Il faut que j'y aille, moi.",0
"Chaque fois qu'il vient à la banque, il s'arrête à mon guichet et on cause.",0
Tu crois que tu pourras t'habituer à la nôtre ?,0
En tenant une fée par la main Car ce monde a plus de larmes,-1
J'avais quel âge quand j'ai commencé à vivre comme ça ? La trentaine ?,-1
C'est à propos de la serveuse de l'usine de Cheesecake ?,0
"Si t'avais besoin de fric, il fallait me demander !",1
Quel est ce bruit ? La femme de chambre chante.,0
"Oui. Les Editions Pierre Brochant, je voudrais parler à M. Pignon, s'il vous plait.",0
"Et Michaux, il vient avec qui ? Avec un type qui collectionne les boomerangs.",0
Il y a deux pièges que vous n'avez aucun moyen d'éviter.,-1
Qu'est-ce qui se passe ? Quoi ? Quelque chose ne va pas ?,-1
"j'ai cru que tu disais : ""ça va, Spider"".",-1
Et le jeu consiste à les faire parler. Il paraît que c'est très drôle.,1
"Hein ? Il est pas beau, celui-là ? Il a l'air assez exceptionnel, oui.",1
Tu l'amènes au foot et c'est pas ta meuf ?,-1
"Ces feuilles de Tentacula, monsieur? Ils sont très précieux, non?",1
Il y a-t-il quelqu'un dans cette salle qui ne les connaît pas ?,0
"En même temps, il est à deux doigts de comprendre que sa peau",0
"Je te dis, deux Blacks qui bossent chez un prêteur sur gages !",0
"dans la cuisine dans une situation très fâcheuse, si vous voyez ce que je veux dire.",-1
Il est dans la rue et dit qu'un roi reviendra  la Montagne Solitaire,0
Moi je détesterais mon père s'il me faisait un truc pareil.,-1
"Tu sais, tu n'es pas le seul à avoir menti.",-1
"Mais bien sûr que je peux le faire, qu'est-ce que je dois dire ?",1
Et tu es sûr que Bo Peep est avec lui ?,0
"Tu n'es pas obligé de le faire, mais si par hasard elle te rappelait...",-1
"Voilà ! T'as vu où il va, le monde ?",-1
T'es jaloux que je fasse la même pointure qu'Elvis ?,-1
"Ethel, pas le briquet ! Je te le rends après.",1
"Quel effet ? Tu ne sais pas où il est, ni avec qui !",-1
Les gens de ce village n’aiment-ils plus leur bon maître ?,-1
"Pignon ? Lucien, je te rappelle parce que... j'ai un service à te demander.",0
votre subconscient a une fois de plus libéré son monstre!,-1
"Si tu l'avais, et si tu la portais. . .",0
"ça va ? Oui, ça va mieux. ça m'a fait du bien ces comprimés.",1
Je t'interdis de le rendre. ll finirait comme tu as dit.,-1
C’est tout ? Ce matin est tout indiqué pour un bain dans un lac.,0
je prie pour que tu ne me lances pas une pique qui m'exaspère.,-1
"Qu'est-ce que c'est que ce vin ? Il est un peu râpeux, hein ?",-1
"Presque toujours, c'était du billard. Ils la filaient, la marchandise.",-1
que vous fassiez un message à votre Homme à l'îil vert.,0
Vous êtes anglais ? Mais qu'est-ce que vous faites là ?,0
Tu as peur qu'il ait un couteau ? Peut-être !,0
"de tes mains qui me massent le dos à la Nivea, à vie.",0
Qu'est-ce que... Il y a des enfants dans les lits.,0
"-Ah, t'es là, poto ? Qu'est-ce que tu fais ?",-1
"Mon Dieu, comment cela soit possible que les gueux devinssent les seigneurs ?",-1
3 : je n'aime pas étienne. 4 : Bill n'a pas les yeux bleus.,-1
Difficile à croire. Acme est mon ami depuis 30 ans.,1
Et s'il y avait eu un contrôle de gendarmes ?,0
"C'est vrai, les putes de la campagne vont chez leurs clients en charrette.",0
Comment tu fais pour trouver toujours des idées intéressantes ?,1
On ne dirait pas une bibliothèque. Plutôt une église transformée.,0
"A nouveau, cet homme peut-il expliquer le mécanisme de l'illusion de M. Angier ?",0
Ce con de gitan sait que Tête de Brique a posté ses gorilles...,-1
On est à 30 minutes à pied de la maison. Vous avez une autre solution ?,0
"mais si tu leur révèles le secret, tu n'auras plus d'intérêt à leurs yeux.",-1
"Quand les gens paniquent, ils disent toutes sortes de choses.",-1
"Je parle de pauvreté, de la cité d'où je viens.",0
ça te dit qu'elle nous rejoigne la prochaine fois ?,0
Elle a dit qu'elle avait 18 ans la semaine prochaine.,0
"Quoi ? T'as couché avec ? Ayez pas peur, Madame la Comtesse, hein, il a un drôle de look mais c'est un pote au Montmirail qu'est cascadeur.",-1
En Bolivie ! Calico est en Bolivie ! Près du lac Rogaguado !,0
Il faut une grande dextérité pour faire des illusions avec une seule bonne main.,1
Est-ce moi ou Draco et maman ressembler à deux personnes ...,0
J'écris ici depuis 14 ans. Tu es là depuis quand ? Un mois ?,0
"Mais vous ne le trouverez pas, car bien sûr, vous ne cherchez pas vraiment.",-1
"-Pourquoi tu pleures, Marie ? Pourquoi tu pleures encore ?",-1
"Elle a une séance photos avec un pote, après son boulot.",0
"ça, ça fait peur. Et si ça marchait pas, il te reste ton haleine.",0
L'élève est véritablement devenu le ma_... Un instant. Où as-tu pris ça ?,1
"Les ânes, ça n'a pas de cheveux. Tu vois ce que je veux dire.",0
Capitaine de navire n'est pas un métier pour une dame.,0
"je ne veux pas que tu conduises sans permis. Michel, il y a eu un coup de fil pour vous.",-1
"Quand on vit seul, on doit apprendre ce genre de choses, au cas où...",0
Ils vont voir les dégâtss. Qu'est-ce qui t'a pris ?,-1
"Toutes les mains sur le pont, Granger. écoutez, mon garçon, dans l'ancien temps ...",0
"Oui, mais le mur est censé faire le tour du marécage, pas le traverser.",0
Si c'est faire une touche que d'être polie avec quelqu'un qui vient de nous sauver !,1
Les deux ! Comment as-tu pu me croire capable d'enseigner ?,0
"Justine, tu veux bien gifler ton père pour moi ? Fort, s'il te plaît.",-1
Comment le kung-fu peut battre ce qui bat le kung-fu ?,-1
"Et moi, je suis juste un peu perdu avec toutes les Betty qui m'entourent.",0
"Justine est celle qui parle. Elle peut dire les choses les plus merveilleuses, mais...",-1
"Alors, Jaq, qu'est-ce qui te met dans cet état ?",0
On a juste un petit problème avec la robe de la mariée Elle arrive.,-1
Nous sommes les hâtes ici. Et les parents ont dit qu'on devait faire quoi?,-1
"Quoi, Sonia ? C'est un avion de chasse, mon pote !",0
Tu ne peux pas imaginer tout ce que j'ai vu en sept ans.,-1
Tu vas prendre un bon bain. Qu'est-ce que tu dis de ça ? Allez.,0
Prison? Qui a dit quoi que ce soit sur la prison?,-1
quand on pourra voir la planète "fly-by" et que la regarderai dans le télescope.,0
"Vous savez, certains laissent leurs chiens ici et ne reviennent jamais.",-1
"Ana, sa femme, était dans le coma depuis cinq ans.",0
"Le cake, c'est pas moi... C'est ce que je fais. Je vois le rapport.",0
"Vous allez pas vous fâcher, si je dis quelque chose?",0
Cette part de toi qui te dit quoi faire ?,0
"Et après ça, tu verras comment je fais d'elle une femme.",1
"Je vois déjà le petit et le gros dans Sheffield, la pine à l'air.",0
"-Moi, c'est Lucie. C'est pas un nom pour une pute, alors c'est Lulu.",0
"Il y a quatre ans, lorsque vous avez sauvé La vie de Ginny ...",0
"Il me l'a enculée et il me raccroche, en plus. Fort.",-1
La forêt appartient au magicien. Tout ici appartient à Abaddon.,0
qui a étranglé de ses propres mains froidement le nain Enrique,-1
C'est quoi ? Il n'y en avait pas pour hommes ?,-1
Et où habitais-tu avec tes copains amateurs de classiques ?,0
"Je dois avouer qu'ils sont étonnants, mais ils ne sont pas encore à Rome.",-1
"Tu commences à ressembler à un T-800, un Terminator 2.",0
"II y a 20 ans, quand vos compagnons ont voté le retour à la Terre...",0
Elle doit être signée par l'hôpital où est son père et un médecin canadien.,0
se torche avec du PQ bon marché pendant qu'oncle Sam pète dans la soie.,0
"Et alors, qu'est-ce que ça a de si génial la souffrance?",0
"On ne pourrait pas se réunir toi, moi et d'autres notables du coin",0
Je l'ai trouvé chez Liberty pour aller voir un spectacle.,0
T'as cru que c'était à toi de poser les questions ?,0
Il croit avoir hérité une fabrique de lampes à pétrole !,0
Je ne crois pas que ce genre de garçon se trouve à Rochefort.,0
Je t'offre à boire et on va discuter comme de vrais amis. Jusqu'à ce qu'elle revienne.,1
"Si les Russes attaquent, qui les arrêtera, à part nous?",-1
"Je sais qu'il y a quelque chose. Le soir des échecs, j'ai bien vu.",0
Je peux te laisser seule 5 minutes ? J'ai rendez-vous avec le patron.,0
"mais quand il est au sommet de son art, comme avec la Symphonie n°25,",0
"On s'était dit au revoir, je crois ? Oui, oui. Je file... Je vous apporte un peu d'eau pour les cachets et je file.",-1
et je vous demande la permission de faire une promenade...,0
Si tu vas dans les bureaux... "Puis-je avoir un travail?",0
"Tu as payé pour moi aussi, ou c'était juste un voyage en solo ?",0
C'est uniquement parce que vous me l'avez tellement gentiment proposé tout-à-l'heure.,1
"Tu sais, je peux rendre un homme sauvage au lit si je veux.",0
Kei s'est enfui de chez lui et est venu à Tokyo quand il était adolescent.,0
"Une erreur est toujours possible, J'en aurais le coeur net !",1
Et vous? êtes-vous à l'école secondaire? Un sac à dos assez grand que vous avez.,0
Il râlait qu'on vive à sept dans une si petite maison.,-1
"Avec vous, j'ai failli être incinéré, noyé et découpé en morceaux.",-1
Tout est dans le rembourrage. Je viens par le farce naturellement. Qu'est-ce qui m'a trahi?,-1
"Hier soir. Il est venu ici, il m'a fait un sac et il est parti.",0
"J'ai déjà vu celle de Stallone... Au bout, à droite.",1
On doit te suivre ? On y va aussi ? Et après ? Quoi ?,0
On se fait une mini-conférence dans le Bureau ovale ?,0
"Avant, ou après qu'il se soit retourné dans sa tombe?",0
Il dit qu'on ne sait pas combien de temps tout ça va durer.,-1
"Avec ces petites pattes, je ne peux pas le toucher si tu ne m'aides pas.",-1
Grand et fort? II vous faut Très grand et Très fort.,1
Quoi ? C'est un gueux qui possède le château ?,-1
"""Quand on a plus de famille, il reste les amis.""",1
"Je voulais pas attendre sur une tablette qu'on décide de mon sort à ma place,",1
quand des gens vont risquer leur vie pour la mère patrie.,-1
Nous ferons une dernière puis nous nous arrêterons un moment.,0
et vous me parlerez de votre idée d'extraterrestres en chemin.,-1
Tu as déjà tiré avec une de ces chose avant ?,0
"Il faut lui faire peur, à Meneaux. Il faut lui faire peur pour l'obliger à se démasquer. Comment ça ?",-1
"S'il meurt, vous n'aurez plus grand-chose en fait de gagne-pain.",-1
On est par là. Je suis garé près d'un camping-car.,0
Ne sois pas si tendu. C'est juste une histoire folle.,-1
Je pense que tu as surestimé tes talents de voyance.,-1
Pourquoi refuser de te parler? Tu étais sa meilleure amie.,1
il faudrait dénicher des vendeurs aux 4 coins du monde.,0
"Tu es sûre que c'est tout ? S'il y a autre chose, je prends aussi.",1
Ils engagèrent un détective privé et alertèrent la police fédérale,1
Il faut 1 mois comme videur pour avoir ce que j'ai gagné en 2 h.,-1
"Et tu réponds en faisant oui ou non de la tête, compris ?",0
"Si ça te va, j'aimerais commencer à repérer des lieux de tournage le mois prochain.",0
Il est en bas dans la cour. Dans la cour.,0
"Il voulait être un Stravinsky, mais il n'a jamais eu une goutte de son génie.",-1
J'applique une règle apprise de Walter Dietrich : ne jamais travailler avec des désespérés.,-1
Je l'ai rencontrée au bar du Carlyle et je lui ai donné cinq mille dollars,0
"Tu comprends maintenant pourquoi j'ai besoin de cette adresse, hein. Si je comprends ?",0
Le prince a fait le serment d'épouser la jeune fille,1
Qui te dit que je veux du fric ? Je suis en vacances.,0
"Et vos noms sont quand même assez voisins. Oh par...don !  J'ai rien de commun avec ce Monsieur, vraiment !",1
"M. Simms, je vous donne une dernière occasion de parler.",-1
J'ai des amis qui doivent être arrivés. J Davies et M. C Clark,0
"On dit que quand il arrive un sale truc, il y a trois possibilités :",0
"La fille est en danger, le chien la sauve du vilain Anglais, on a compris.",1
"Tu t'es pris pour qui, avec ta tête de suceur versaillais",0
"Il a un QI mesuré à 80, ce qui le classe dans la sixième catégorie.",0
"Je sais pas s'il a fini ou pas, cet enfoiré.",-1
"Jour après jour, je vous ai entendu parler à Henry.",0
"une putain de grenouille qui... Maybelle est morte, ma grande.",-1
"La dernière fois qu'on les a vus, ils étaient sur l'autoroute.",0
Le temps joue contre toi et tu ne t'en soucies pas.,-1
Je ne pourrai pas dormir. Sans toi à côté de moi.,-1
Je passe d'abord chez lui boire un verre et on va dûner ensuite. Vous allez au restaurant ?,-1
"C'est ma fiancée, non ?! Oser dire une chose pareil !",-1
"Ah bonjour, mon cher maître. Alors, qoui de neuf ?",0
un autel avec une photo de toi et des têtes de morts autour ?,-1
"Il doit être dans un de tes placards, mon coeur.",-1
Je pourrais dire que j'ai une arme dans ma valise.,0
Pourquoi tu me regardes comme ça ? Tu m'as pris pour ta meuf ?,-1
Où est ma descendance ? Réponds ou je t'estrille !,-1
"Je trace, je suis en retard. On se voit tout à l'heure pour les courses.",0
C'est que Dee Dee a dit. Elle a dit que t'avais une nouvelle maman.,0
"Que des emmerdes, c'est elle. Que des emmerdes, je le savais.",-1
"Les amis, je crois que je l'ai trouvé ! Buzz ! Buzz ! C'est toi ?",0
Et quand vous avez parlé de la grosse... machine à bébés...,0
"Je sais qu'on a fait les courses, mais tu voulais que je dise quoi ?",0
"Tu baises avec ça une fois, tu poses le micro et tu remballes.",0
Tu vas faire un bisou à papa ? Il range ses affaires dans la voiture.,1
"Posez-le, Bella. Nous ne devons pas toucher à ce qui n'est pas le nôtre.",-1
"Elle disait qu'elle tait partie chez sa mre,  la campagne.",0
Tu continues de creuser là où d'autres ont déjà tout trouvé.,0
"""Mme Kendal a offert à M. Merrick son portrait dédicacé.""",0
Idiot. Je n'ai pas de clef pour ces menottes !,-1
Vous avez rassemblé tout le monde ? Montez dans la voiture.,0
"Oui, il y a un problème. C'est vous, le problème.",-1
Tu veux qu'on les passe par la route? Pourquoi pas?,1
"Quoi que vous fassiez, ne faites pas de son, d'accord?",0
"C'est sûr, c'est impressionnant vu comme ça, mais je crois pas que ce soit grand-chose.",1
Je risque ma peau pour toi et toi tu chantes et tu danses ?,-1
Tu as tes règles ? Tu veux un tampon ?,0
"On retrouve Rémi et on se casse, O.K. ? On cherche partout, on y va.",0
"Deuxièmement, il est dit qu'afin d'éviter de tomber dans le pêché, et la fornication,",-1
"Je vous en supplie, je n'ai pas demandé à redevenir jeune.",-1
"Selon le juge de Benning, Slade en avait bu 4, son ami, 1.",0
C'est pour le terrain annexe qu'il a acheté en 59.,0
"Si j'avais la même, vous attendriez encore au port de Venise.",-1
"Vous aurez peut-être du mal à conduire. Je peux vous emmener, si vous voulez. C'est pas la peine, merci.",1
Je l'aurais vite senti et je serais parti de moi-même.,1
"Quartier Kita, quartier Arakawa, quartier Taito, quartier Sumida, quartier Shibuya.",0
C'est peut-être un customisé. Un faux gamin pour un riche dégonflé.,-1
Votre roman ? Le Petit Cheval de Manège. Le Petit Cheval de Manège...,0
On peut pas faire le tapin toute sa vie !,-1
"ça, c'est pour le texto où tu dis que tu veux me prendre le cul.",-1
"Je t'apporte la moitié, tu me protèges. C'est ça, notre entente.",1
"Les faits sont là, il n'y a pas à hésiter.",-1
"Clarence, et moi on sera dans une rue à 10 m au sud de l'entrée du cinéma.",0
Tu veux défendre mon fils ? Qu'il te paie !,0
Et votre offre était trop belle pour qu'on la laisse passer.,1
"dans une librairie il y a 3 ans et demi,",-1
"Et j'apprends qu'entre les ventes de gâteaux, ma mère était Ana_s Nin !",-1
que tu ne te lasses pas de rabûcher les mêmes sujets.,1
"Allô ? Passez-moi Pierre Brochant, s'il vous plait. De la part de Jean Cordier.",0
"Une fois qu'il y avait un jeune homme, qui t'aime...",1
Tu vas laisser tomber les matchs de volley des filles?,-1
C'est une lettre d'une femme à son mari en captivité.,0
Tu sais ce qu'on ressent quand on ne peut donner que l'argent de l'autre ?,-1
le temps de faire le travail. Où est votre famille ?,0
Parce qu'il a de grosses portes et des verrous. Tu as déjà fait la fermeture.,-1
C'est un temps à ne pas mettre un cheval dehors !,0
On a oublié de prendre ses gouttes ce matin ?,0
"Je suis l'homme le plus recherché de mon île, sauf que je n'y suis pas.",0
"Oh, ça m'est arrivé une fois, j'avais 10 ou 11 ans.",0
Le général Spontz qui résidait chez les Bourdelle à Paris,0
"M. Ramirez, si votre père était un agent double, moi je suis un agent du KGB.",0
"Oh, c'est drôle ce que tu me dis, là, parceque...",1
-Dis-moi... Qui est cette princesse qui vit dans la forêt ?,-1
"ça m'ennuie d'insister, Raymond, mais Mme Norvil nous rend bien des services pour les atterrissages,",1
"Remarquez, c'est normal puisque c'est secret. Je comprends qu'on n'en parle pas à n'importe qui.",0
"Merci de votre rapidité, Mamina. Il est mort. Quoi ?",-1
"Vous ne comprenez pas. Tout ce que je veux, c'est...",0
"Si on veut que l'air soit respirable, il faut que chacun y mette du sien.",1
Il y a une partie de poker plus tard au Fremont hôtel. grosses mises.,0
ça vous gêne ? C'est à moi. Je viendrai le chercher quand il sera sec.,0
-T'as déjà vu un flic contrôler un mec en mocassins ?,0
(Rires) Parce que c'est de la tourbe! Trouver? Tu as compris?,1
je vous avais parlé de la malchance de ma fille.,-1
"Avec des millions de coke en jeu, pas de gosses, pas de deal.",0
"Tu nous fais croire que tu franchiras ces portes, que tu te battras.",0
"Tu crois qu'elle m'a vu ? Oui, Franck, je t'ai vu.",-1
Je ne veux pas le croire ! Je ne peux pas le croire !,-1
"Donc, ce n'est la faute de personne si c'est comme ça.",-1
"... un sacrifice humain est vrai, puis un jour elle...",0
J'irais jusqu'en Alaska si j'avais pas la messe de 8h,0
"J'arrive dès que je peux, mais arrête d'ergoter parce que ça me donne des boutons.",-1
Il ne me fait pas peur du tout. Mais j'y vais. Je vous aurais prévenu.,-1
T'as le micro. Tu sais ce qui te reste à faire.,1
"Où voulez-vous que j'en trouve ? Dans une pharmacie, patate !",0
Tout ce qu'il me faut c'est la moitié de la somme.,-1
Je mate un film et ensuite je mangerai un truc.,0
"Général, le fer est resté sur votre veste. Je le repose sur la plaque ?",0
Même si le week-end dernier je me suis fait 20 000 $ au poker.,-1
