,id,text,label,len
7126,8554,bon écoutez  amène minute  seconde,0,5
7127,2461,accepte réalité monde confronter,1,4
7128,8350,sport obéi ordre pointerai peutêtre,0,5
7129,5888,boire santé  audelà,1,3
7130,7705,lieu rire choisir manège pas dis,-1,6
7131,9539, faire demander atil magie  pas droit apprendre,-1,7
7132,1606, histoire histoire passer,0,3
7133,5065,moyen très bien courir prix,1,5
7134,7844, jamais prévoir faire tour france Monsieur  trop dur,-1,8
7135,5362, pas tué fille  accord,0,4
7136,8641,musicien parti bravo michel  régler papier musique,1,7
7137,2443, lasser voir acteur simuler émotion,-1,5
7138,7030,boulot  pas répertorier pas page jaune,-1,6
7139,3428,taire comptais doi cogner cogn,-1,5
7140,5471,pouvoir poindre épousailler  homme tuer père,-1,6
7141,8773,continuer boire  pler faire pas,-1,5
7142,3559, estce  commande ,-1,2
7143,8753,pouvoir faire mauvais chose arriver méchant,1,6
7144,9497,oui mari christine brochant arriver chose,-1,6
7145,5505,pourtant bravoure célèbre poitou  savoie,1,5
7146,716,grand danger savoir  capturer chatte,-1,5
7147,383,finir livre  prêter,-1,3
7148,3100,ramenezmoi monde ’ vouloir,1,4
7149,1017,mère vouloir pas  joue arme,-1,5
7150,422,croire signe  archaîsme  ignorance,-1,4
7151,3382, jamais arrêter administrateur,-1,3
7152,4798,jimmy mec craint new york,-1,5
7153,7841,pensezvous pas  tôt désigner,-1,4
7154,2648, taire partir pas,1,3
7155,6697,savoir pas  tendance pervers système,-1,5
7156,4978,embrassemoi fond veux sentir orteil,0,5
7157,2025,conscient  pas pouvoir guider machine,-1,5
7158,926,vastu vouloir argent  vai,-1,4
7159,731,chatte gouttière fond,0,3
7160,1278,merd oui branlai,-1,3
7161,5346, attendais quelqu  cherche personn,-1,4
7162,2257,souvenir  fait donne réfléchir,0,4
7163,4753, pas voir route emmener,-1,4
7164,6061,new york time appeler  trouille cafte,-1,6
7165,6841, pas pouvoir  pas écoute connai très bien,-1,7
7166,1454,aller mieux beaucoup mieux terminer beaucoup,1,6
7167,5947,pîle nord  jamais  accident cheval,0,5
7168,6872,chose sucer sang  envolé suppose,-1,5
7169,9701, rapport fait mère jamais,0,4
7170,8916,michael pupille nation falloir demande signer juge,-1,7
7171,8696,rien bon balle pied,-1,4
7172,6158,,0,0
7173,5545, créer monde jour,1,3
7174,9292,pardon déranger heure tardif bon producteur belge  estce pas,-1,9
7175,1100,maîtriserrer pas arabe vieux canasson oui,-1,6
7176,7548, pas vraiment  air  dieu moment pas vrai,-1,7
7177,4438,conquête impossible achever loin matériel,-1,5
7178,40,aller monter dormir winni,0,4
7179,4173,voir faire  femme,1,3
7180,8404,désoler malade recevoir communication partir heure Monsieur,-1,7
7181,208,conseil laisse tomber rentre,-1,4
7182,6572,faire coup soirée merdeux,-1,4
7183,3774,fille revenir trop tard transformer mannequin,-1,6
7184,6111, lire canal lacrymal pouvoir produire larme jour,0,7
7185,3805,ensuite faire demi—tour supplier épouse reprendre,0,6
7186,728,poursuivre pas vilain suisj,-1,4
7187,4320,temps content  pute mec,1,4
7188,9456,pays besoin bureau êtesvous  falloir diriger,0,6
7189,4484,capable retirer balle pied,-1,4
7190,2263,gorgée trouver effort réussissent,1,4
7191,8634,regardez général souiller uniforme salope payer tondu,-1,7
7192,9106,ramirer père agent double agent kgb,0,6
7193,2252,désolé  faire manquer voiture fait luner,-1,6
7194,8474,rater vol agent voyage vraiment mauvais,-1,6
7195,7792,aller finir distribuer petit bonbon cyanure monde,-1,7
7196,724,camion garde volt rhino prison,-1,5
7197,4869,pas faire taule,0,3
7198,3054, peutêtre vouloir,0,2
7199,5378,taire fai çer demande homme,-1,5
7200,4651,maître gagner combat ouvrir grand porte,1,6
7201,3517,devinez retrouver faire sale boulot,-1,5
7202,582,station  autoroute  déjà an,0,4
7203,9695,pépin pouvoir pas venir suite bloquer salon coiffure,-1,8
7204,5734,plaiser pas peutêtre pas suffire,-1,5
7205,5491,cousin hubert dame frénégond an,-1,5
7206,6649,savoir écrire film  génie,1,4
7207,4620,glissetoi chambre maman pleine nuit,0,5
7208,6662, accord  signal hunter sympa voir toujours,1,6
7209,5800,devoir traîner gare  arrêter,0,4
7210,3526, semaine  laisse côté,0,3
7211,3008, pas adopter michael  aidon ,0,4
7212,5704, nom michael oher système,-1,4
7213,2688,demande ressemble pas,0,3
7214,3576,ouvrir porte nacelle  savoir rien,-1,5
7215,6353,chéri  pas  endroit  part,-1,4
7216,6853, pas prête  pas finie,-1,4
7217,5099,ox strik piste  pas journée,-1,5
7218,3750,monter dj local poule ring imbaisable,1,6
7219,6236,jure ouer  besoin,-1,3
7220,2047, écrire meilleur travail venir,1,4
7221,3463,raison  interruption transport devoir fort pluie,-1,6
7222,5876,indy faire détour  autriche,0,4
7223,560,souvenir parfaitement très mauvais menteur,-1,5
7224,1550,racontenous ’ ’ passer royaume hier,0,6
7225,7976,vie  surprendre bon sens,1,4
7226,97, agir pas fille  repérer,-1,4
7227,9097,faire arrêter suffit vien pouvoir pas partir voleur,-1,8
7228,9314,aller contrôler  pas très net,-1,5
7229,3642,plaider coupable  écoper mois  assignation résidence,-1,6
7230,9450, vouloir fiche pouvoir arriver passé,-1,5
7231,4130,vouloir faire thune oui,-1,4
7232,9129,devoir chose jolie douce réaliser,1,5
7233,2113,désolé retard ben oui voir,-1,5
7234,3121,affluence cours littérature antique,0,4
7235,9510,lever heure tape min trajet boulot merde,-1,7
7236,2611,économie planquer saïd bouffer foin,-1,5
7237,2550,envie regarder gueule manger,0,4
7238,6869,lettre  recevoir froid ressemble,-1,4
7239,8848,frappez pas donne petit boule rose,-1,6
7240,1742,oublier couverture  falloir  diversion,-1,4
7241,8146,voulai branler penser fille tuer,-1,5
7242,351,pas courant  faire,-1,3
7243,7411, pas alarmer pas,0,3
7244,4821,  usur prendre,-1,2
7245,4957,dûner aller carlyle aller bar,0,5
7246,1207,aller donf sam téma,0,4
7247,7363,bonsoir devoir pouvoir trouver adresse bon dieu,1,7
7248,3364,pas mal peluche  ,1,3
7249,1307,secouer sentir mieux,1,3
7250,3017,faire impression sortant,1,3
7251,4238,rater dépasser trop  armer,-1,4
7252,7361, espère  bon goût foutre paix,-1,5
7253,2601,voir visage mec,0,3
7254,6688,parier taire allé école chic,0,5
7255,859,faite monter champagne fraise  plaire,0,5
7256,9547,connai taire  jamais voir,-1,4
7257,1878, pas bien entendre  pas pouvoir,-1,5
7258,2951,romano faire  paie,-1,3
7259,7368,aime poitrine poil patte,1,4
7260,9848,surgelé frigidaire oeuf croire ben aller faire bon omelette,0,9
7261,4332, sirène aller rameuter forain france,-1,5
7262,6996,jessica lumière vie crémer café,1,5
7263,5239, voir nettement  voir propre oeil,1,5
7264,3785, rien oublier  pas goûté,-1,4
7265,6601, avai faire fête nuit,1,4
7266,1352,pratiquemer activité souhaiter disponible camp,1,5
7267,4998, rien qde bien,0,3
7268,5672,croyezmoi écoute niveau lecture faible,-1,5
7269,4746,singe  pas  arch noer savoir,-1,5
7270,3449,sommesnou mauvais humeur pas chance travail miaou,-1,7
7271,4413,pouvoir  apporter pleine caban,0,4
7272,2618,aller pas liasse,-1,3
7273,526,très heureux partager dûner,1,4
7274,7213,taire  pas remarquer  pas grand chose,0,6
7275,1884,venir plaindre,-1,2
7276,3840,mal scène,-1,2
7277,1125,torpille  arment   taire sors,0,4
7278,5084,samedi man réglo dimanche,1,4
7279,6460,finir ouvr col faire voir permettre,0,6
7280,3709,quelqu  frotter main calleux,-1,4
7281,3487, faute ,-1,1
7282,6555,paulie associer problème aller voir paulie,0,6
7283,1066,savoir  aimai supporter silence,1,4
7284,1298,fai gaff devenir mégèr mère,-1,5
7285,9145, jouer rôle écrivain présenter pas,-1,5
7286,5644, air vrai personn faire différence,-1,5
7287,4884, passer nuit téléphoner joue poker,0,5
7288,7088,oui député constituante  meilleur copain lafayette,1,6
7289,11, besoin eminem mil,0,3
7290,3444,ciel bleu heureux vie,1,4
7291,4719, falloir an demander rendezvou,0,4
7292,9849,venir  aider contrôler cheval venir  aider lucien,-1,7
7293,8488,pas fait travailler club,-1,4
7294,8000,posezle bella devoir pas toucher  pas,-1,6
7295,757,type  insulte regarde  vai,-1,4
7296,3285, grand simplicité cher ami chapitre  absence,1,6
7297,4826,bien douzaine peter paul,0,4
7298,9422, fait  formation danseusechanteus pouvoir  petit audition,0,6
7299,3901,question idiot  avai an débarquer,-1,5
7300,6683,vraie vie bien pouvoir pas faire mieux,1,7
7301,8510,barre moitié devoir moitié fric,-1,5
7302,4437, york  organiser invasion pays,0,4
7303,5263,veiller morris faire pas défaut,1,5
7304,4751, grand fierté grand attente,1,4
7305,6436,écouter général épouser mai vienne,0,5
7306,9726,boomeranglà dynamique mouvement  espace bien lancer qualifier miraculeu,1,8
7307,9634,pauvre type jacquard connois  estce ,-1,5
7308,7564,température capitale degré inférieur moyenne,0,5
7309,3677, peutêtre cylindre vouloir pas abîmer moteur,1,6
7310,4460,michel cèderer volontier place comble plaisir,1,6
7311,4817,prendre frankie valli gros légume,0,5
7312,6107,savai  intéressant voir travailler script,1,5
7313,4846, moyen monde marche droit,1,4
7314,5446,lapin pouvoir pas concentrer savoir,-1,5
7315,4203, pas histoire  amour renversant monde,1,5
7316,1695,soirlà etheline voir enfant toit,0,5
7317,9044,nuit  caresser joue vie,1,4
7318,2240, hibou  pas voir  estce pas,-1,5
7319,154,rue san martino della battaglia,0,5
7320,6347,moimême dreux  essayer participer  milieu très fermé,-1,7
7321,7806,fout temps coup pied,-1,4
7322,5938,crépinjaujard  accord date mariage,1,4
7323,7099, estce prendre conne papa,-1,4
7324,2035,aller faire apoplexie venir pas,0,5
7325,8065,moment jeune protégé plongea  enfoncer profondeur lac,-1,7
7326,3325,aller déshiberner faire pas,-1,4
7327,9196,  eau chaude aller  laver  eau froid  weekend,-1,7
7328,7198,con gitan savoir tête brique poster gorille,-1,7
7329,3878,pas changement  horizon femme,1,4
7330,7247,classeur carte raccourci accéder chose,0,5
7331,5939,biche trop,-1,2
7332,8179,solang appeler flic clochard emmerde roger,0,6
7333,2401,charger caisse terre destination londre,0,5
7334,8897,long bras  immense main pied rapide  hoquet,0,7
7335,2094, espèr vraiment aller pas regretter hampton,1,6
7336,995,voiture ouvreuse porteuse suiveur,0,4
7337,7679,venir mesurer haie faire mètre,0,5
7338,4765, légende voyage  océan temps,-1,4
7339,5366,arrive utiliser baguette main palmer,0,5
7340,3813,calme papa repose concert soir,1,5
7341,4928,strong grey hier soir garde pénétrer,-1,6
7342,1279,oui  astiquer manche dégorger poireau,0,5
7343,1929,falloir chapeau partir pas,-1,4
7344,2200,rentre pas  mort tacot,-1,4
7345,6277,piqu nez réveille endroit bizarre comprendre,-1,6
7346,3035,frère très,1,2
7347,5045,weed coffre putain ecsta,1,4
7348,6735, adore patron tricot oui bien sûr taire pas,-1,8
7349,6665,rendezvou  emmener marcher pluie,0,4
7350,2960,round  légume gitan,-1,3
7351,2287,manquer pas peur draco,-1,4
7352,9322,fichue clé fichue clé,-1,4
7353,5361,compare  empreindre pas semelle basket,0,5
7354,807,bureau puisj travail,0,3
7355,2704, toon pouvoir faire tomber,-1,4
7356,9708,vite vite commandant faite intervenir gars  forcené prendre  interne otage,-1,10
7357,9820, mentir an allai quitter femme regard traire,0,7
7358,400,veux réaliste écoutemoi bien,0,4
7359,1872, entendre  croire  spider,-1,3
7360,4135,passer  prendre affaire,0,3
7361,4098,edward  estce signifier phil termine,-1,5
7362,1800,tentative moquer tomber plat,-1,4
7363,5856,coupe contenir sang jésuschrist réside jamais,1,6
7364,6959, bon savoir amoureux liz,1,4
7365,7151,obsession  pas cause  faire obsession,-1,5
7366,5611,cogne dur gros lard savoir,-1,5
7367,250,oublier sac demitour,-1,3
7368,559, oui ,1,1
7369,7814,faire voudra croire pouvoir,1,4
7370,9942,dis pratiquemer sosie bouffi ancêtre godefroy hardi  portrait château,0,9
7371,2494,tête talon peau devoir rancer,-1,5
7372,4033,vouloir vraie montr devoir cadavre,-1,5
7373,9462,clarence rue sud  entrée cinéma,0,5
7374,9580,pouvoir pas garantir faire  immigration pouvoir garantir faire,1,8
7375,4182, arranger poste retienn  août,0,4
7376,2135,allez fait aller faire putain  équipe,1,6
7377,2507,quell bague  donner,-1,3
7378,5906,voir pas pouvoir concerner,0,4
7379,8428,trouver pas bien sûr chercher pas vraiment,-1,7
7380,5509, comte partager paysan,1,3
7381,2370,rougir vérité   chaud,-1,3
7382,1517,importance  adore  exercice  estce ,1,4
7383,6267,savoir raison  pas faire ménage,-1,5
7384,8490,kei  enfuir venir tokyo adolescent,0,5
7385,3284, attentivement étudier cas oui  problème,-1,5
7386,4960, immobilier monter créatif déménager tribeka,-1,5
7387,5783,crime horrible jamais commettre royaume,1,5
7388,3203,boire  eau donner seigneur,1,4
7389,9284,mois  effort voir faite soir apre travail,-1,7
7390,3196,veux cas mêlé,1,3
7391,5896,substance chercher simm devoir venir,1,5
7392,7767, sale trouillard oui laisse pas tomber,-1,6
7393,5541,veux —  apprendre jour  verre,0,5
7394,5852,pouvoir pas présenter duc,-1,4
7395,4525,fin ivre mourir copain cochon,0,5
7396,4734,toujours cerveau  oiseau année,-1,4
7397,7424,croyais  aller facilement révéler secret,0,5
7398,3859,ter femme facult,1,3
7399,495,petit erreur jugement  pouvoir perdre,-1,5
7400,2196,dénicher talent  spécialité,1,3
7401,1184,croire  mourir  tuer,-1,3
7402,2584,mari balade nuit  estce pas,0,5
7403,1534,reichsminister pouvoir pas condamner étudier dossier,-1,6
7404,606,pouvoir pas  empcher penser histoire,-1,5
7405,3802, jamais voir quelqu  pleurer vie,-1,5
7406,7968,fixer ashleigh soirée atil chose cloche,0,6
7407,4618,estce château sontce,0,3
7408,3710,continue aller dur monter côte,-1,5
7409,9916,aller revenir  heure chose disai faire an  devoir revenir  heure,-1,10
7410,6622,trouver robby mettre jolie touche féminin décoration,1,7
7411,8363,venir pari temps temps pierre pas papa,-1,7
7412,9831, sortezvou hub  mettre cherche torche,-1,5
7413,3251,pouvoir punir millimètre havemeyer potter jameson,-1,6
7414,65,pas besoin tuer voler drogue,-1,5
7415,5055, pas naître déjà saquer max meuf,0,6
7416,465,voir démolir mec  vrai,0,4
7417,3867,trouve gnial  art artiste,1,4
7418,1877,aller voir demain radin béquille,-1,5
7419,5225, voir fai constamment attendre,0,4
7420,994,flic balle balistique remonter,-1,4
7421,1889,coup batte basehall reconnaissai,-1,4
7422,9712,soir préparer rosbif froid aller rajouter petit omelette salad minute soup,0,11
7423,4967,devoir aller regarder tourner pouvoir jouer,1,6
7424,6474,sors tête poser question,-1,4
7425,8232,avance  pas droit forcer rentrer,-1,5
7426,3864, id vouloir,0,2
7427,7493,jure dieu sœur savoir rien faire,-1,6
7428,5628,vouloir pas  ennui cause,-1,4
7429,2863,faite  falloir heureux vie,1,4
7430,2429, emmèn miner quartier sécurité,1,4
7431,148,jeune préconiser  ablation amygdale,0,4
7432,4139,partir  étranger vouloir vienne,1,4
7433,3618,pentagone train  armer afghan an,0,5
7434,1020,révérend avai tué homme,-1,4
7435,4532,tort spontz  pouvoir briser,-1,4
7436,4157,montrer çer moment  frais,-1,4
7437,443,falloir renforcer fondement,-1,3
7438,7702,devoir voir  alerte enlèvement télé taire répond pas,-1,8
7439,7801,falloir héros viril muscler genre rocky,1,6
7440,2941, balle blanc hyper bruyante cas,-1,5
7441,8651,paire botte prend idiot laissemoi tranquille,-1,6
7442,8227,droit insultezvous papa retraite menton,-1,5
7443,9108,porter pas masque bien entendre fort connaître résistance,1,8
7444,6773,atil déjà traverser esprit brillant veux faire,-1,7
7445,6870,fuir terre diable foulent sol,-1,5
7446,2621, appeler  pas rappeler,-1,3
7447,2784,grâce gentil bernay bernay,0,4
7448,6864,entrer gré laissezy joie,0,4
7449,3783,supplie  pas demander redevenir jeune,-1,5
7450,2973,vouloir venir vouloir éducation qualité,1,5
7451,8811,servir pinte bien fraîche attendre finir,-1,6
7452,3079,’ pas faire,0,3
7453,5111,seigneur ténèbre luimêm  interdire,-1,4
7454,3893,pas moyen faire comprendre point zland empeste,-1,7
7455,2874,vouloir faire fleur,-1,3
7456,7843,  pas agi manière agressif drainer rue,-1,6
7457,7813,hubert estce ’ minku conduismoi magicien ’ plaire,0,8
7458,7722,fournoy payer pute carte crédit boîte,0,6
7459,1090, entendre lever demiheure,0,3
7460,609,toujours vouloir tr,1,3
7461,6025,petit voix croire ,0,3
7462,2793,veste dis saigne dent,0,4
7463,2112, humilier monde ami,-1,3
7464,9694, bien peur bruno vie obliger faire chose  pas envie,-1,9
7465,77,merde paragraphe  pas mal,1,4
7466,145, estce fai vien jouer baguette,0,5
7467,5895, demander  présent matin côté charlie,0,5
7468,6855,’ épouser jamais homme  pas royal navy,-1,7
7469,8573, arrête suite allez venir secours  pédophile,-1,6
7470,1763, poids chère,-1,2
7471,247,parfaire pouvoir aller  oublier rien,1,5
7472,5946,bateau coule déjà pied  eau,-1,5
7473,9781,devoir savoir pas production gros moyen,0,6
7474,3757,vouloir savoir coriace planète,0,4
7475,804, cogner tête coma,-1,3
7476,7057,pilote rallye  pas connaître,-1,4
7477,9514, pas finale compter  aille voir jouer,-1,6
7478,9542, pas fierté faire passer  aspirateur dis rien,-1,7
7479,7286,tort matin demander rentrer,-1,4
7480,6893,maya pouvoir secouer tenter protéger kip froid,1,7
7481,3052,soldat sachent quelqu  faire gaffe,-1,5
7482,5753,rappeler tard michael  estil passer,0,5
7483,902,affaire bien passer ennui,-1,4
7484,5051,ramener pas  argent faire bouffer couille,-1,6
7485,3221,temps confrérie  épé cruciforme,-1,4
7486,1354,devoir aller  hôpital  arriver,-1,4
7487,5454,revoir gueule petit voyeur,-1,4
7488,6453,vrai cassetêt  estil pas peuton amener humain  aimer,0,8
7489,8329,falloir  aill oui souriez charle ville,0,6
7490,959,  avai besoin aide,0,3
7491,217,instant mange peluche,0,3
7492,5592,demander adulte  croire,-1,3
7493,6517,devoir savoir arriver hightopp pouvoir sauver,1,6
7494,5915,petit evelyne pas voir,-1,4
7495,6337,faire boulot prend risque  avion,1,5
7496,3612,écouter savoir pas beretta vraiment amman,1,6
7497,4952,savoir noble krell,1,3
7498,1942,jour jour entendre henry,0,4
7499,1938,aller voir aller,0,3
7500,8238,consciente  long terme résoudre rien oiseau,-1,6
7501,6206,pouvoir minute  rendezvous patron,0,4
7502,9961, connaître vin cheval cheval vin oui  connaître  voir déboucher bon bouteill aller sûrement apprécier,0,14
7503,3801, donner an vie coucher,1,4
7504,1524, appréciez pas beaucoup compagnie allemand monsieur,-1,6
7505,814,pas mdecin camp mdecin dispensair,-1,5
7506,9947,demander seconde étrange producteur belge faire  comprendre voulai simplement savoir femme,0,11
7507,6672,pouvoir jouer piano oui vasy  héritage familial,0,7
7508,6072,sensé devoir soucier part responsabilité,1,5
7509,9271, étendre  côte  vouloir faire douceur,1,5
7510,4522,hitler donner pouvoir  nommer reichsminister,1,5
7511,6128,collègue  améliore pas  âge,-1,4
7512,683,aller marcher sûr pas choix,-1,5
7513,618, jouer foutu red sock,-1,4
7514,33,jolie autostoppeuse venir tirer pétrin,1,5
7515,8597,grandmèr grandpère mourir arrivée,-1,4
7516,895,stuckey attendre diteslui  appel important,0,5
7517,7940, pas changement fonctionner pas bon,0,5
7518,2404, goût sang bouche,0,3
7519,7021,incapable trouver type gamin,-1,4
7520,6130,risque gâcher film faire,-1,4
7521,3454,fait enfant,1,2
7522,3759,internet secret type mystère,-1,4
7523,6527,ajoute oue pied palmer emballe algue,0,6
7524,3848,retir  vie sauve,1,3
7525,6922,arme côté chine prosterner,1,4
7526,8818,type royalement plaquer prétexte   pas fiable,-1,6
7527,9754, réconcilier meilleur ami  débarrasser maîtrisersse affronter contrôleur fiscal,1,8
7528,6462,ll an  nommer mécer  année time,1,6
7529,2862, pas année ferme,-1,3
7530,6164,dame vert grand torche,0,4
7531,5074,pas  alliance pas cérémonie célébrer amitié,-1,6
7532,7956,  savoir psy  aider pas,0,4
7533,4430,mesure capitaine venir  région,1,4
7534,3116,vie vivre mer,-1,3
7535,1730,avezvou idée  disent autour pari,0,5
7536,2378,pas sûrje savoir robbie regardemoi,0,5
7537,3437,rappelletu gars interviewer,0,3
7538,6147,temps prouver  tailler route,1,4
7539,9607, chéri  arrive partir  hôpital  instant aller dismoi,-1,7
7540,9452,truc,0,1
7541,4064, croire action aller monter flèche,-1,5
7542,8483,sommet art symphonie numéro,0,4
7543,7384,croire pas genre garçon trouve rochefort,0,6
7544,4524,trouve gâring aller ennui,0,4
7545,6052, drap  aimerais jetiez îil,0,4
7546,6963, fait plaquer août copine bohe pas vrai,-1,7
7547,2766,brûlé pas,-1,2
7548,8333,rester secteur chicago sécurité,1,4
7549,8375,pas beau celuilà  air exceptionnel oui,1,6
7550,7180,pari  engager  match boxe avi,-1,5
7551,5596, combat boxe illicite pas concours chatouille,-1,6
7552,963,devoir pas heure,-1,3
7553,5643,tyrone planque russe  appellenous,0,4
7554,9147,bon voyage dis bien monde yardley  revoir,1,7
7555,8505,meuble protéger côté vaste allée exposer vue,1,7
7556,6405,désespérer arriver colette,-1,3
7557,7715,croire  foutre allez vien,-1,4
7558,7533,croire pas recommencer venir inviter,-1,5
7559,5119,jour  rencontrer,0,2
7560,8778,jour  croire premire secondaire,0,4
7561,8920,ecout michael pouvoir arriver   pas faute,-1,6
7562,6055,iz aller manifestation signe pétition,0,5
7563,3884, gentil pouvoir pas pas chambre  enfant,-1,6
7564,7503,mort boyanov rayna aller banque varner,-1,6
7565,3239,dépêchonsnous indiana jone père échapper,-1,5
7566,935,affaire régler rentre new york,-1,5
7567,5550,voiture chien  pas question,0,4
7568,3119,offrir ulysse  pouvoir imaginer,1,4
7569,8031,pouvoir trouver détruire horcruxe,-1,4
7570,52,sûr ami jimmy très sympa,1,5
7571,7778,pas drogue chier,-1,3
7572,6599,prévoir signal  avertir fin cérémonie,-1,5
7573,2556,falloir pas donner coup pied,-1,5
7574,270,appeler mec chien guerre,-1,4
7575,9775,excusezmoi  arrive pas croire femme partie con,-1,7
7576,2505,foi sentir bon beurre frais challan,-1,6
7577,263, honneur servir pays fierté,1,4
7578,7836,bien sûr  pas mauvais idée  excellent idée  avai,1,8
7579,4448,  rêve william rêve  ,0,3
7580,1815, plaire  acte bateau mari,1,4
7581,6852, voir hier  pas fautif reconnaitra,0,5
7582,2006,savoir pas raconter histoire,0,4
7583,8953, agir  conversation téléphonique enregistrer concessionnaire auto minute,0,7
7584,1051, énorme quadrillage fondation béton,-1,4
7585,1197,petit gamin sweat capuche rouge,0,5
7586,7344,devoir biarritz  heure veux café,0,5
7587,6961,mort  impatience recevoir groupe numéro travail,0,6
7588,1031,sûre  prêt entreprendre voyage,-1,4
7589,3049, décision savoir veux jouer,1,4
7590,6478, élever po an  adopter,-1,4
7591,1450,bon minute  avancer bon chance,1,5
7592,1692,raleigh  enferme heure jour,0,4
7593,6367,attaque jour  mauver signe,-1,4
7594,2763, normal Monsieur ouill espionne cheminée,0,5
7595,4188,  chier larve asticot,0,3
7596,9685,devoir chose sérieux demander oui lucien  tre important,0,8
7597,9449,éducation refuser cause qualité école  fréquenter,0,6
7598,8369,oui edition pierre brochant vouloir pignon  pler,0,7
7599,6233,aller  rigoler pas  pas kiffer,-1,5
7600,1547,obéissentil uniquement transforme chien,-1,4
7601,5439,apparence trouble bien,1,3
7602,6814,plaindre citoyen délinquant,-1,3
7603,6163,commencer fatiger fait sentir aller bîiller,-1,6
7604,1711,feu tripe,1,2
7605,6189,pas  pas pouvoir doucher  signaler réception,-1,6
7606,6563,jeannie homme mur mère planche,0,5
7607,8978, allumette  ouvrage pareil pas lumière,-1,5
7608,5127,toucher pas emballage comprenez,-1,4
7609,1177,veux boire truc ouai vouloir bien,1,6
7610,6269, passer nuit incroyable  aller jamais croire,-1,6
7611,7948, pas cowgirl venir  grand famille banuqier tucson,-1,7
7612,1217,problème pas problème,0,3
7613,7200,point  définir  voir pas,-1,4
7614,3148,année  acheter gâteau  anniversaire,0,4
7615,7770,aller faire sembler trébucher reinemère,-1,5
7616,5866,aller tête mieux  voir,1,4
7617,571,chose  jamais sue,0,3
7618,9205,tenez complètement cer regarder faire,-1,5
7619,4961, vouloir simplement honneur ,1,3
7620,2808,concert groupe  finir,0,3
7621,5221,homme plage falloir attendre tour,0,5
7622,7087,messire  pas peine,-1,3
7623,7759,déjà connaître  humidité grand guerre  faire très bien,1,8
7624,320,hidayet  estce pouvoir faire ,0,4
7625,512,permettre portefeuille carte crédit,0,4
7626,2873,paraître  bon boxeur prend,1,4
7627,9043,savoir raison diriger pas simple song,-1,6
7628,9027,garçon prêt faire vouloir payer,0,5
7629,6489,cas admettre,1,2
7630,7678,télé dvd store rideau cheminée,0,5
7631,1485,certifier  client,1,2
7632,2776,’ voir venir  ouvrir hub,-1,5
7633,3204,jeunesse éternel boire graal,1,4
7634,784, emmener avion  avion  jamais arriver,-1,5
7635,8866,veux pas vieux pourrir,-1,4
7636,3977,repêche miracle ramène maison,1,4
7637,9700,ecoute savoir très occupé  raison new york,0,7
7638,1229, pas  niquer femme,-1,3
7639,1289,stand tir ville,0,3
7640,2305,pas grand  pékinois pékinois déranger,-1,5
7641,9953,prévenir  aile président brûler aller direct procès  ok  ok regardez,-1,10
7642,6742, pas vraiment livre moment ron,-1,5
7643,4317,croire pas  important moment,0,4
7644,4643,pouvoir pas faire vrai garçon,0,5
7645,596,officier police  vraiment barbe,-1,4
7646,8531, amener bled fous,-1,3
7647,4469,meur donnezmoi manteau vite,-1,4
7648,8291,papa star basket collins joue volley fai  athlétisme,0,8
7649,9626, aime bien discuter  aller coucher faire lire livre sangler,-1,9
7650,9301, écoute  bien dossier meneal pascal meneal publicitaire,0,7
7651,2685,veille infirmier fassent,1,3
7652,3107,foie gros ballon inflammation vésicule,-1,5
7653,9154,savaisj venir rencontrer dangereux sorcier noir temps,-1,7
7654,1765, annonce candidature poste maire pari,1,5
7655,6892,position raja mâle alpha conférer priorité,1,6
7656,1785,espérer taire aider sauver,1,4
7657,4603,monde entier intéressant presque livre,1,5
7658,4142,venir pas laisse nora,-1,4
7659,6817,heure client entendre bruit,-1,4
7660,9554,falloir retourner fouiller oubliette château enguerrand jurer  emmurer  enchanteur maudit grimoir,-1,11
7661,2638, vouloir princesse,1,2
7662,7473,voir marécage ,-1,2
7663,127, faire faire truc fille soleil,1,5
7664,80,fugueur  estce pas pouvoir voir,-1,5
7665,8558,aller faire bisou papa ranger affaire voiture,1,7
7666,9347,youtube vidéo meuf orgasme manège,0,5
7667,7793,oui  accord minute croire vraiment  aller falloir rentrer,0,8
7668,9021,rome palais jules césar attendre,1,5
7669,4822,refaire fil putain fric,-1,4
7670,5518,holer hola arrêtez arrêter gueuler,-1,5
7671,4722,finalement décider demander sortir  estce pas,-1,6
7672,8366,passezmoi pierre brocher  pler part jean cordier,0,7
7673,6720,arrêter important drogue  argent,-1,4
7674,6534,sentir groggy transition rveill ciel,1,5
7675,765,rejoindre chambre min,0,3
7676,5012, jour passer fume bedo classique,1,5
7677,1750,intelligent  utilise reparte,1,3
7678,5689,falloir contact  pas service,0,4
7679,448, donner gros somme collecte fonds,1,5
7680,2586,cas doute approché ,0,3
7681,7209, jamais faire devoir maison vie,-1,5
7682,3998, savoir  débarrasser  trop gros,-1,4
7683,2536, topissim équipe kungfu,1,3
7684,2425,contrôle vil chauvesouris rongeur loup,0,5
7685,5421,saïd louer voiture classe film,1,5
7686,9389,fasse évite perdre désert mourir soif,1,6
7687,3995,aller débrouiller anglais aller  interroger anglais,0,6
7688,664,inconnu  offrir bonbon mont voiture,-1,5
7689,9297,ben mieux remarquer  peutêtr dommage  vraiment jolie,1,7
7690,3021,soirée gros cul soirée beau boulot,1,6
